n,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
2,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
32,194438,468575,0,0,0,0,1.53e+006
64,962469,595902,0,868250,1.001e+006,1.18825e+006,2.092e+006
128,6.36512e+006,1.44263e+006,4.493e+006,5.597e+006,6.0555e+006,6.13675e+006,1.0565e+007
256,4.07979e+007,3.23594e+006,3.8467e+007,3.91238e+007,3.98735e+007,4.0789e+007,5.4442e+007
512,2.8242e+008,5.24993e+006,2.75037e+008,2.80134e+008,2.81629e+008,2.82564e+008,3.04831e+008
