n,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
2,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
32,205062,459389,0,0,0,0,1.517e+006
64,1.00491e+006,527453,0,998750,1.008e+006,1.504e+006,2.091e+006
128,6.41659e+006,918657,5.035e+006,5.95e+006,6.052e+006,6.8185e+006,9.103e+006
256,4.49636e+007,4.02738e+006,4.1361e+007,4.29125e+007,4.3588e+007,4.5109e+007,6.2058e+007
512,3.42749e+008,6.11876e+006,3.37192e+008,3.38664e+008,3.4034e+008,3.43562e+008,3.60826e+008
