n,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
2,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
32,158812,350756,0,0,0,0,1.031e+006
64,868812,484606,0,882750,1.0015e+006,1.01175e+006,1.534e+006
128,6.13084e+006,923599,5.034e+006,5.54725e+006,6.0565e+006,6.40975e+006,9.079e+006
256,4.34488e+007,3.67967e+006,3.9003e+007,4.0086e+007,4.2868e+007,4.5805e+007,5.2951e+007
512,2.83755e+008,7.72022e+006,2.77046e+008,2.7849e+008,2.81391e+008,2.85438e+008,3.12332e+008
